,Stock Price,Strike Price,Time to Maturity,Risk-Free Rate,Volatility,Option Type,Option Price
66206,67.9922,131.8738,3.0,0.04,0.5,call,11.8579
66207,269.8232,140.5792,3.0,0.04,0.5,call,160.4471
66208,146.5122,199.9785,3.0,0.04,0.5,call,40.0527
66209,252.1441,234.1155,3.0,0.04,0.5,call,101.0673
66210,272.6078,91.8026,3.0,0.04,0.5,call,195.6603
66211,291.7374,93.9658,3.0,0.04,0.5,call,212.5718
66212,291.4138,146.7845,3.0,0.04,0.5,call,176.3436
66213,270.2276,220.3045,3.0,0.04,0.5,call,120.4269
66214,181.8164,56.4035,3.0,0.04,0.5,call,134.105
66215,62.0639,261.3046,3.0,0.04,0.5,call,2.7085
66216,97.4234,255.0737,3.0,0.04,0.5,call,10.6345
66217,184.4071,79.904,3.0,0.04,0.5,call,119.8747
66218,213.6905,199.0884,3.0,0.04,0.5,call,85.4038
66219,156.1496,124.5777,3.0,0.04,0.5,call,70.7516
66220,130.3179,129.6445,3.0,0.04,0.5,call,49.156
66221,213.8238,112.7195,3.0,0.04,0.5,call,126.3606
66222,192.2728,73.3681,3.0,0.04,0.5,call,131.7886
66223,103.9943,164.0688,3.0,0.04,0.5,call,23.914
66224,222.1753,95.4038,3.0,0.04,0.5,call,145.0021
66225,94.9753,98.4553,3.0,0.04,0.5,call,34.4957
66226,147.8084,51.1571,3.0,0.04,0.5,call,105.0727
66227,265.3128,230.3963,3.0,0.04,0.5,call,112.4597
66228,85.1523,258.7723,3.0,0.04,0.5,call,7.1397
66229,180.8017,243.4378,3.0,0.04,0.5,call,50.1952
66230,258.0467,58.3513,3.0,0.04,0.5,call,207.4492
66231,283.2442,256.8865,3.0,0.04,0.5,call,115.8216
66232,135.3319,54.0309,3.0,0.04,0.5,call,91.094
66233,238.8041,204.8687,3.0,0.04,0.5,call,102.2253
66234,207.0193,171.378,3.0,0.04,0.5,call,91.1653
66235,270.4985,109.243,3.0,0.04,0.5,call,181.2182
66236,215.333,153.9348,3.0,0.04,0.5,call,105.6685
66237,83.559,203.6338,3.0,0.04,0.5,call,10.2786
66238,126.2646,291.0613,3.0,0.04,0.5,call,16.9839
66239,108.4195,151.2683,3.0,0.04,0.5,call,28.9035
66240,100.5206,161.9528,3.0,0.04,0.5,call,22.5112
66241,170.4758,246.7313,3.0,0.04,0.5,call,43.5418
66242,255.5637,146.7854,3.0,0.04,0.5,call,144.037
66243,92.4204,120.8061,3.0,0.04,0.5,call,26.5195
66244,277.7724,278.434,3.0,0.04,0.5,call,104.0601
66245,174.7682,121.5843,3.0,0.04,0.5,call,87.3777
66246,115.749,108.8079,3.0,0.04,0.5,call,45.905
66247,202.6368,248.8428,3.0,0.04,0.5,call,62.1982
66248,264.4712,64.0182,3.0,0.04,0.5,call,209.1884
66249,194.1592,207.7601,3.0,0.04,0.5,call,68.44
66250,279.9287,196.0604,3.0,0.04,0.5,call,139.314
66251,103.5389,107.7642,3.0,0.04,0.5,call,37.4653
66252,90.0159,63.0725,3.0,0.04,0.5,call,44.7863
66253,100.7509,83.6528,3.0,0.04,0.5,call,44.2648
66254,275.3029,84.5582,3.0,0.04,0.5,call,203.7024
66255,144.9092,76.2562,3.0,0.04,0.5,call,85.7151
66256,155.8274,239.3643,3.0,0.04,0.5,call,37.0416
66257,55.8379,166.6353,3.0,0.04,0.5,call,4.8402
66258,197.3312,86.5131,3.0,0.04,0.5,call,127.6077
66259,101.6258,162.6201,3.0,0.04,0.5,call,22.9563
66260,64.5659,86.8624,3.0,0.04,0.5,call,17.9417
66261,126.7808,125.5259,3.0,0.04,0.5,call,48.0279
66262,189.609,98.376,3.0,0.04,0.5,call,112.9958
66263,256.7262,141.5362,3.0,0.04,0.5,call,148.0721
66264,225.807,172.5564,3.0,0.04,0.5,call,105.6575
66265,107.6226,60.0596,3.0,0.04,0.5,call,61.6548
66266,128.5958,211.6329,3.0,0.04,0.5,call,28.0271
66267,268.8737,134.8693,3.0,0.04,0.5,call,163.0484
66268,83.0019,67.9234,3.0,0.04,0.5,call,36.8819
66269,225.6047,175.6897,3.0,0.04,0.5,call,104.0988
66270,255.8885,170.7887,3.0,0.04,0.5,call,131.5192
66271,166.5745,286.1051,3.0,0.04,0.5,call,34.3347
66272,62.1088,84.19,3.0,0.04,0.5,call,17.1126
66273,123.5047,119.0777,3.0,0.04,0.5,call,47.908
66274,54.3793,105.2328,3.0,0.04,0.5,call,9.5145
66275,131.5471,266.9328,3.0,0.04,0.5,call,21.49
66276,260.7966,203.433,3.0,0.04,0.5,call,120.1881
66277,81.8076,165.5903,3.0,0.04,0.5,call,13.4132
66278,195.7703,140.8544,3.0,0.04,0.5,call,95.6391
66279,294.9855,57.1269,3.0,0.04,0.5,call,245.0799
66280,272.6464,56.0247,3.0,0.04,0.5,call,223.8284
66281,244.1101,147.0571,3.0,0.04,0.5,call,133.7859
66282,109.5037,291.7027,3.0,0.04,0.5,call,11.6053
66283,162.5302,167.5018,3.0,0.04,0.5,call,59.3546
66284,171.7891,253.2861,3.0,0.04,0.5,call,42.9193
66285,120.2526,83.2965,3.0,0.04,0.5,call,60.2987
66286,193.22,132.0616,3.0,0.04,0.5,call,97.7614
66287,143.7956,149.5876,3.0,0.04,0.5,call,52.0569
66288,211.9451,261.0635,3.0,0.04,0.5,call,64.8473
66289,73.9762,162.3057,3.0,0.04,0.5,call,10.7475
66290,204.6749,255.7004,3.0,0.04,0.5,call,61.688
66291,277.9181,214.8303,3.0,0.04,0.5,call,128.9453
66292,203.3675,219.3645,3.0,0.04,0.5,call,71.1376
66293,171.0527,97.2768,3.0,0.04,0.5,call,96.954
66294,212.5149,75.9851,3.0,0.04,0.5,call,149.3035
66295,296.789,119.624,3.0,0.04,0.5,call,198.9938
66296,141.0245,66.086,3.0,0.04,0.5,call,88.4314
66297,275.8528,54.5488,3.0,0.04,0.5,call,228.2404
66298,225.9662,192.4253,3.0,0.04,0.5,call,97.3066
66299,96.7292,97.0829,3.0,0.04,0.5,call,36.1951
66300,131.7132,172.7779,3.0,0.04,0.5,call,37.6468
66301,206.8321,66.0072,3.0,0.04,0.5,call,151.1651
66302,177.9613,152.6528,3.0,0.04,0.5,call,76.1879
66303,284.1854,97.7608,3.0,0.04,0.5,call,202.4559
66304,203.2508,54.4608,3.0,0.04,0.5,call,156.5637
66305,145.0385,97.7912,3.0,0.04,0.5,call,74.0496
66306,293.27,156.6352,3.0,0.04,0.5,call,172.1025
66307,54.1737,112.9485,3.0,0.04,0.5,call,8.5023
66308,64.6698,180.5483,3.0,0.04,0.5,call,6.317
66309,156.36,174.9689,3.0,0.04,0.5,call,52.7728
66310,54.4682,62.9186,3.0,0.04,0.5,call,17.8092
66311,154.3246,202.3996,3.0,0.04,0.5,call,44.1191
66312,226.3971,70.0896,3.0,0.04,0.5,call,167.0962
66313,107.0033,286.691,3.0,0.04,0.5,call,11.2285
66314,140.5871,215.7775,3.0,0.04,0.5,call,33.4525
66315,133.1098,181.523,3.0,0.04,0.5,call,36.4258
66316,291.9592,86.9434,3.0,0.04,0.5,call,218.1128
66317,73.4692,163.4104,3.0,0.04,0.5,call,10.4512
66318,248.337,158.2213,3.0,0.04,0.5,call,131.5026
66319,245.6396,131.197,3.0,0.04,0.5,call,144.1504
66320,219.6073,109.5678,3.0,0.04,0.5,call,133.5348
66321,173.0009,84.6175,3.0,0.04,0.5,call,106.2466
66322,195.183,138.5631,3.0,0.04,0.5,call,96.2426
66323,53.5173,203.1933,3.0,0.04,0.5,call,2.9061
66324,230.111,279.9737,3.0,0.04,0.5,call,71.3237
66325,131.9631,55.8537,3.0,0.04,0.5,call,86.6692
66326,245.0533,108.8326,3.0,0.04,0.5,call,157.5482
66327,275.7903,156.7871,3.0,0.04,0.5,call,156.3503
66328,152.2068,92.4368,3.0,0.04,0.5,call,83.0135
66329,101.1065,115.8061,3.0,0.04,0.5,call,33.342
66330,297.0826,207.0236,3.0,0.04,0.5,call,148.3617
66331,127.9498,108.3958,3.0,0.04,0.5,call,55.3265
66332,132.5553,60.3167,3.0,0.04,0.5,call,84.2784
66333,298.226,63.3715,3.0,0.04,0.5,call,243.0945
66334,274.9775,172.3308,3.0,0.04,0.5,call,147.1161
66335,57.8267,52.8585,3.0,0.04,0.5,call,23.4899
66336,106.5337,263.6389,3.0,0.04,0.5,call,12.779
66337,82.0655,291.1463,3.0,0.04,0.5,call,5.1137
66338,258.8489,265.2179,3.0,0.04,0.5,call,95.0407
66339,159.4054,238.7436,3.0,0.04,0.5,call,39.0803
66340,230.7324,121.1695,3.0,0.04,0.5,call,136.6294
66341,287.3259,207.4832,3.0,0.04,0.5,call,140.009
66342,204.925,93.4089,3.0,0.04,0.5,call,130.1861
66343,233.5856,81.2033,3.0,0.04,0.5,call,165.7876
66344,172.7805,286.4122,3.0,0.04,0.5,call,37.3073
66345,146.0833,213.6753,3.0,0.04,0.5,call,36.8462
66346,240.5222,193.368,3.0,0.04,0.5,call,108.3459
66347,191.3341,199.5213,3.0,0.04,0.5,call,69.1107
66348,184.149,295.6404,3.0,0.04,0.5,call,41.4253
66349,203.8261,258.0963,3.0,0.04,0.5,call,60.5493
66350,164.0371,146.7675,3.0,0.04,0.5,call,67.8429
66351,83.262,137.3993,3.0,0.04,0.5,call,18.0832
66352,210.7692,57.1993,3.0,0.04,0.5,call,161.7845
66353,143.4562,74.906,3.0,0.04,0.5,call,85.2058
66354,202.7771,67.5026,3.0,0.04,0.5,call,146.1201
66355,98.3407,155.0376,3.0,0.04,0.5,call,22.6343
66356,283.1021,146.3484,3.0,0.04,0.5,call,169.0346
66357,194.1339,181.4301,3.0,0.04,0.5,call,77.3809
66358,228.1835,116.3165,3.0,0.04,0.5,call,137.2381
66359,136.6537,156.7777,3.0,0.04,0.5,call,44.9904
66360,178.634,102.2649,3.0,0.04,0.5,call,100.8682
66361,118.1409,86.8718,3.0,0.04,0.5,call,56.8371
66362,297.2676,59.9077,3.0,0.04,0.5,call,245.0204
66363,90.5729,207.8518,3.0,0.04,0.5,call,12.2695
66364,169.4979,93.6267,3.0,0.04,0.5,call,97.6569
66365,125.2324,70.8239,3.0,0.04,0.5,call,71.2072
66366,250.3378,112.855,3.0,0.04,0.5,call,159.8505
66367,163.4129,130.3627,3.0,0.04,0.5,call,74.0469
66368,247.9628,252.796,3.0,0.04,0.5,call,91.465
66369,202.7931,56.8715,3.0,0.04,0.5,call,154.2228
66370,50.5866,195.5489,3.0,0.04,0.5,call,2.6466
66371,279.285,239.3344,3.0,0.04,0.5,call,119.6596
66372,85.0612,249.6207,3.0,0.04,0.5,call,7.6016
66373,107.2158,146.1965,3.0,0.04,0.5,call,29.3431
66374,182.846,299.0869,3.0,0.04,0.5,call,40.1638
66375,239.404,59.5656,3.0,0.04,0.5,call,188.0605
66376,74.5166,222.9397,3.0,0.04,0.5,call,6.4296
66377,285.4121,181.8159,3.0,0.04,0.5,call,151.149
66378,213.0218,285.5783,3.0,0.04,0.5,call,59.4295
66379,213.9314,100.0403,3.0,0.04,0.5,call,134.2834
66380,133.8587,259.0102,3.0,0.04,0.5,call,23.4242
66381,161.0641,233.3604,3.0,0.04,0.5,call,41.0856
66382,105.8831,274.8566,3.0,0.04,0.5,call,11.7271
66383,197.7957,185.2205,3.0,0.04,0.5,call,78.7054
66384,289.8514,60.3999,3.0,0.04,0.5,call,237.2554
66385,53.004,256.5549,3.0,0.04,0.5,call,1.6926
66386,123.779,125.1267,3.0,0.04,0.5,call,46.0145
66387,244.9757,196.6096,3.0,0.04,0.5,call,110.4973
66388,132.2804,117.7272,3.0,0.04,0.5,call,54.9509
66389,288.8616,168.4724,3.0,0.04,0.5,call,161.3679
66390,284.0334,282.1184,3.0,0.04,0.5,call,107.2909
66391,140.1319,135.2824,3.0,0.04,0.5,call,54.2962
66392,68.4436,68.4565,3.0,0.04,0.5,call,25.6917
66393,164.9181,269.5064,3.0,0.04,0.5,call,36.2698
66394,56.0019,78.4433,3.0,0.04,0.5,call,14.8617
66395,140.2883,247.8037,3.0,0.04,0.5,call,27.8548
66396,115.7912,159.2018,3.0,0.04,0.5,call,31.3928
66397,297.0305,289.1883,3.0,0.04,0.5,call,114.2287
66398,116.8022,171.3284,3.0,0.04,0.5,call,29.3619
66399,138.0062,61.7705,3.0,0.04,0.5,call,88.4121
66400,246.433,97.5212,3.0,0.04,0.5,call,166.477
66401,153.4995,122.4603,3.0,0.04,0.5,call,69.5522
66402,265.7126,276.2859,3.0,0.04,0.5,call,96.2355
66403,197.0537,93.9419,3.0,0.04,0.5,call,122.5494
66404,82.0044,78.6067,3.0,0.04,0.5,call,31.9731
66405,181.8307,116.3657,3.0,0.04,0.5,call,96.0154
66406,81.3915,295.9893,3.0,0.04,0.5,call,4.826
66407,210.7489,278.8707,3.0,0.04,0.5,call,59.6585
66408,74.3694,114.509,3.0,0.04,0.5,call,17.6267
66409,217.2385,200.9355,3.0,0.04,0.5,call,87.3617
66410,185.417,146.6107,3.0,0.04,0.5,call,84.5835
66411,144.2541,178.8292,3.0,0.04,0.5,call,43.8371
66412,110.5104,156.8166,3.0,0.04,0.5,call,28.8881
66413,72.5016,115.2065,3.0,0.04,0.5,call,16.5227
66414,51.6724,166.2256,3.0,0.04,0.5,call,3.8952
66415,52.6786,74.6808,3.0,0.04,0.5,call,13.7858
66416,200.7103,114.0691,3.0,0.04,0.5,call,113.806
66417,244.3215,270.7604,3.0,0.04,0.5,call,83.2508
66418,156.4863,269.0951,3.0,0.04,0.5,call,32.205
66419,164.7486,140.3384,3.0,0.04,0.5,call,70.927
66420,155.2547,202.3505,3.0,0.04,0.5,call,44.6922
66421,64.4275,168.4407,3.0,0.04,0.5,call,7.05
66422,233.5624,100.2048,3.0,0.04,0.5,call,152.4931
66423,287.8407,199.2909,3.0,0.04,0.5,call,144.3771
66424,175.6026,267.4329,3.0,0.04,0.5,call,42.1849
66425,102.0974,89.9921,3.0,0.04,0.5,call,42.7521
66426,294.4556,112.3931,3.0,0.04,0.5,call,201.8034
66427,99.675,233.6833,3.0,0.04,0.5,call,13.052
66428,184.8546,137.2472,3.0,0.04,0.5,call,88.322
66429,166.584,105.437,3.0,0.04,0.5,call,88.5772
66430,277.6713,219.3998,3.0,0.04,0.5,call,126.7364
66431,137.4356,122.9561,3.0,0.04,0.5,call,56.845
66432,110.4787,87.4292,3.0,0.04,0.5,call,50.3664
66433,291.5724,99.7988,3.0,0.04,0.5,call,208.0873
66434,75.16,269.0703,3.0,0.04,0.5,call,4.5995
66435,247.985,155.8898,3.0,0.04,0.5,call,132.4234
66436,103.5579,63.1512,3.0,0.04,0.5,call,56.3401
66437,153.5178,278.6275,3.0,0.04,0.5,call,29.379
66438,98.6933,244.3752,3.0,0.04,0.5,call,11.8274
66439,179.1715,189.6712,3.0,0.04,0.5,call,63.8065
66440,179.8459,119.9591,3.0,0.04,0.5,call,92.474
66441,176.6412,120.7475,3.0,0.04,0.5,call,89.3648
66442,286.6307,222.5442,3.0,0.04,0.5,call,132.5534
66443,195.7217,169.7926,3.0,0.04,0.5,call,83.0297
66444,141.1216,149.0841,3.0,0.04,0.5,call,50.3543
66445,288.854,52.9553,3.0,0.04,0.5,call,242.4967
66446,57.3539,60.3069,3.0,0.04,0.5,call,20.5554
66447,82.0433,156.1847,3.0,0.04,0.5,call,14.6925
66448,92.7249,283.8637,3.0,0.04,0.5,call,7.6699
66449,52.2663,252.002,3.0,0.04,0.5,call,1.6841
66450,86.1642,113.8031,3.0,0.04,0.5,call,24.4419
66451,84.9866,156.6235,3.0,0.04,0.5,call,15.9253
66452,279.468,258.4681,3.0,0.04,0.5,call,112.3971
66453,71.5404,155.0573,3.0,0.04,0.5,call,10.5897
66454,201.5237,65.0907,3.0,0.04,0.5,call,146.7022
66455,262.9932,53.9148,3.0,0.04,0.5,call,216.0086
66456,177.2497,83.088,3.0,0.04,0.5,call,111.1301
66457,110.8331,222.3969,3.0,0.04,0.5,call,18.4049
66458,198.3918,146.4765,3.0,0.04,0.5,call,95.1696
66459,282.6206,298.1047,3.0,0.04,0.5,call,100.991
66460,204.5313,261.7563,3.0,0.04,0.5,call,60.0636
66461,255.6949,160.0493,3.0,0.04,0.5,call,136.904
66462,173.5186,246.1958,3.0,0.04,0.5,call,45.3655
66463,99.0872,191.3037,3.0,0.04,0.5,call,17.3944
66464,82.9646,196.9664,3.0,0.04,0.5,call,10.6472
66465,161.4912,183.2191,3.0,0.04,0.5,call,53.7643
66466,190.3708,197.838,3.0,0.04,0.5,call,68.9834
66467,51.1081,283.9158,3.0,0.04,0.5,call,1.1751
66468,131.5543,236.9581,3.0,0.04,0.5,call,25.4385
66469,148.2166,255.7859,3.0,0.04,0.5,call,30.3591
66470,84.344,190.7649,3.0,0.04,0.5,call,11.6896
66471,195.7504,242.8641,3.0,0.04,0.5,call,59.4351
66472,246.748,177.1454,3.0,0.04,0.5,call,120.7265
66473,102.2089,103.2335,3.0,0.04,0.5,call,38.0256
66474,156.3034,144.9943,3.0,0.04,0.5,call,62.7007
66475,121.5422,223.5845,3.0,0.04,0.5,call,22.8328
66476,199.1735,92.7248,3.0,0.04,0.5,call,125.2848
66477,267.6166,150.3972,3.0,0.04,0.5,call,152.7094
66478,183.8103,226.5606,3.0,0.04,0.5,call,56.1992
66479,169.5338,284.9464,3.0,0.04,0.5,call,35.954
66480,296.4746,261.248,3.0,0.04,0.5,call,124.1745
66481,142.1053,187.4533,3.0,0.04,0.5,call,40.3667
66482,51.2334,91.6622,3.0,0.04,0.5,call,9.9983
66483,127.9087,115.2143,3.0,0.04,0.5,call,52.6048
66484,239.2307,143.5975,3.0,0.04,0.5,call,131.3955
66485,244.8961,258.4041,3.0,0.04,0.5,call,87.4815
66486,82.8546,66.2345,3.0,0.04,0.5,call,37.4846
66487,103.7264,249.5761,3.0,0.04,0.5,call,13.027
66488,50.7855,174.5903,3.0,0.04,0.5,call,3.3679
66489,153.4111,50.5041,3.0,0.04,0.5,call,110.9667
66490,136.2183,281.8127,3.0,0.04,0.5,call,21.6267
66491,54.4909,226.0517,3.0,0.04,0.5,call,2.4552
66492,182.2494,294.7922,3.0,0.04,0.5,call,40.6095
66493,143.7309,147.6907,3.0,0.04,0.5,call,52.6332
66494,201.4218,113.0489,3.0,0.04,0.5,call,115.0212
66495,75.1154,58.9805,3.0,0.04,0.5,call,34.4468
66496,106.6013,139.7526,3.0,0.04,0.5,call,30.4895
66497,274.7138,240.8464,3.0,0.04,0.5,call,115.5413
66498,280.7189,285.7751,3.0,0.04,0.5,call,103.6861
66499,209.2087,274.511,3.0,0.04,0.5,call,59.7783
66500,116.7385,121.3617,3.0,0.04,0.5,call,42.2874
66501,134.8026,187.3177,3.0,0.04,0.5,call,36.1052
66502,239.1452,80.5149,3.0,0.04,0.5,call,171.657
66503,164.2257,106.406,3.0,0.04,0.5,call,86.0415
66504,184.6122,280.0602,3.0,0.04,0.5,call,44.561
66505,148.7843,98.234,3.0,0.04,0.5,call,77.0124
66506,206.6177,82.5232,3.0,0.04,0.5,call,139.0557
66507,125.3939,140.0084,3.0,0.04,0.5,call,42.4136
66508,53.3936,192.2195,3.0,0.04,0.5,call,3.231
66509,122.2871,246.9132,3.0,0.04,0.5,call,20.1231
66510,119.9748,167.6612,3.0,0.04,0.5,call,31.9244
66511,151.4522,280.9103,3.0,0.04,0.5,call,28.1288
66512,102.2585,91.8913,3.0,0.04,0.5,call,42.1393
66513,118.7007,220.398,3.0,0.04,0.5,call,22.0134
66514,108.7287,215.9687,3.0,0.04,0.5,call,18.3239
66515,101.1684,92.8712,3.0,0.04,0.5,call,40.9475
66516,277.8317,261.5125,3.0,0.04,0.5,call,110.0609
66517,191.3921,218.8179,3.0,0.04,0.5,call,63.2314
66518,210.0029,234.4109,3.0,0.04,0.5,call,71.0522
66519,164.0837,259.5812,3.0,0.04,0.5,call,37.6023
66520,259.0512,81.4459,3.0,0.04,0.5,call,190.2534
66521,87.4481,67.5603,3.0,0.04,0.5,call,40.5896
66522,251.9561,207.1081,3.0,0.04,0.5,call,111.5687
66523,293.7554,200.1326,3.0,0.04,0.5,call,148.9465
66524,181.2934,209.6254,3.0,0.04,0.5,call,59.218
66525,287.7561,164.7738,3.0,0.04,0.5,call,162.4638
66526,293.5583,63.0344,3.0,0.04,0.5,call,238.7487
66527,276.6447,221.1414,3.0,0.04,0.5,call,125.1621
66528,103.7375,213.9284,3.0,0.04,0.5,call,16.5483
66529,80.4105,90.1905,3.0,0.04,0.5,call,27.0767
66530,56.6756,186.4389,3.0,0.04,0.5,call,4.0941
66531,291.4647,92.2635,3.0,0.04,0.5,call,213.586
66532,219.7261,94.5689,3.0,0.04,0.5,call,143.2591
66533,178.1429,161.2052,3.0,0.04,0.5,call,72.9815
66534,164.2038,104.5038,3.0,0.04,0.5,call,87.011
66535,95.403,294.914,3.0,0.04,0.5,call,7.7506
66536,152.7219,209.5021,3.0,0.04,0.5,call,41.5126
66537,278.1998,158.383,3.0,0.04,0.5,call,157.5881
66538,261.5936,183.1991,3.0,0.04,0.5,call,130.1985
66539,263.019,167.452,3.0,0.04,0.5,call,139.3418
66540,111.3305,217.0395,3.0,0.04,0.5,call,19.2745
66541,278.9715,246.1196,3.0,0.04,0.5,call,116.7283
66542,86.668,259.5758,3.0,0.04,0.5,call,7.4633
66543,191.7076,250.696,3.0,0.04,0.5,call,54.9831
66544,74.3888,297.9483,3.0,0.04,0.5,call,3.6126
66545,293.9692,166.2234,3.0,0.04,0.5,call,167.1669
66546,53.9605,81.5128,3.0,0.04,0.5,call,13.0922
66547,223.6107,265.2009,3.0,0.04,0.5,call,71.1739
66548,245.2506,123.385,3.0,0.04,0.5,call,148.4989
66549,246.8247,257.2593,3.0,0.04,0.5,call,89.1954
66550,95.7813,191.0159,3.0,0.04,0.5,call,16.0483
66551,186.4784,260.0027,3.0,0.04,0.5,call,49.7517
66552,255.2856,208.319,3.0,0.04,0.5,call,113.6853
66553,226.2137,281.584,3.0,0.04,0.5,call,68.4446
66554,50.0797,221.0259,3.0,0.04,0.5,call,1.971
66555,209.1163,73.0528,3.0,0.04,0.5,call,148.1609
66556,267.9064,236.8717,3.0,0.04,0.5,call,111.8978
66557,292.8096,132.3737,3.0,0.04,0.5,call,186.7284
66558,165.1442,237.4067,3.0,0.04,0.5,call,42.5174
66559,225.0662,132.1862,3.0,0.04,0.5,call,125.2174
66560,89.6884,276.6745,3.0,0.04,0.5,call,7.3144
66561,53.116,144.6288,3.0,0.04,0.5,call,5.4203
66562,217.0917,204.4812,3.0,0.04,0.5,call,85.9479
66563,170.645,104.5087,3.0,0.04,0.5,call,92.5975
66564,176.922,136.6341,3.0,0.04,0.5,call,82.1424
66565,101.9001,226.4727,3.0,0.04,0.5,call,14.5128
66566,195.1833,120.368,3.0,0.04,0.5,call,105.4664
66567,105.1741,279.4726,3.0,0.04,0.5,call,11.1942
66568,219.1521,124.9285,3.0,0.04,0.5,call,124.0482
66569,213.0308,267.8366,3.0,0.04,0.5,call,63.7708
66570,168.1781,54.8143,3.0,0.04,0.5,call,122.0587
66571,268.5284,297.2288,3.0,0.04,0.5,call,91.6071
66572,123.4069,162.4282,3.0,0.04,0.5,call,35.1413
66573,50.5738,268.215,3.0,0.04,0.5,call,1.3017
66574,178.9052,298.1498,3.0,0.04,0.5,call,38.3639
66575,78.5824,243.8474,3.0,0.04,0.5,call,6.3388
66576,159.2479,160.6814,3.0,0.04,0.5,call,59.3011
66577,133.1919,228.3467,3.0,0.04,0.5,call,27.5208
66578,171.2145,167.7343,3.0,0.04,0.5,call,65.4796
66579,257.9849,287.529,3.0,0.04,0.5,call,87.4181
66580,81.6232,126.6672,3.0,0.04,0.5,call,19.1595
66581,197.1904,267.3809,3.0,0.04,0.5,call,54.3116
66582,191.8044,79.64,3.0,0.04,0.5,call,127.0116
66583,170.5781,163.0728,3.0,0.04,0.5,call,66.6642
66584,184.3359,200.3954,3.0,0.04,0.5,call,63.9969
66585,84.0281,226.1761,3.0,0.04,0.5,call,8.7477
66586,198.9984,141.8038,3.0,0.04,0.5,call,97.8693
66587,122.3779,175.5243,3.0,0.04,0.5,call,31.5921
66588,201.7036,121.4884,3.0,0.04,0.5,call,110.5568
66589,108.283,282.449,3.0,0.04,0.5,call,11.8951
66590,185.7826,60.3913,3.0,0.04,0.5,call,134.9555
66591,64.6421,238.1361,3.0,0.04,0.5,call,3.7339
66592,87.0155,78.0129,3.0,0.04,0.5,call,35.9272
66593,283.2359,104.7658,3.0,0.04,0.5,call,196.4823
66594,107.6359,203.4565,3.0,0.04,0.5,call,19.4692
66595,97.0443,234.3649,3.0,0.04,0.5,call,12.1148
66596,292.1295,228.5409,3.0,0.04,0.5,call,134.3343
66597,161.0777,249.7839,3.0,0.04,0.5,call,37.8445
66598,268.6166,138.0921,3.0,0.04,0.5,call,160.8495
66599,154.7554,125.0823,3.0,0.04,0.5,call,69.4265
66600,124.0981,244.76,3.0,0.04,0.5,call,21.1289
66601,123.3844,182.0048,3.0,0.04,0.5,call,30.8085
66602,102.0164,71.9002,3.0,0.04,0.5,call,50.5544
66603,59.5221,109.6136,3.0,0.04,0.5,call,11.165
66604,70.8982,169.1228,3.0,0.04,0.5,call,9.0292
66605,54.4645,106.4485,3.0,0.04,0.5,call,9.3952
66606,124.2277,106.7789,3.0,0.04,0.5,call,53.0962
66607,254.7342,129.0475,3.0,0.04,0.5,call,153.6961
66608,172.166,200.8002,3.0,0.04,0.5,call,55.7457
66609,77.2194,118.4671,3.0,0.04,0.5,call,18.3841
66610,264.7599,148.4154,3.0,0.04,0.5,call,151.2946
66611,295.6142,109.4789,3.0,0.04,0.5,call,204.9733
66612,78.4783,85.7084,3.0,0.04,0.5,call,27.1248
66613,176.7098,135.9004,3.0,0.04,0.5,call,82.298
66614,295.5311,73.8874,3.0,0.04,0.5,call,231.8639
66615,73.0674,159.5449,3.0,0.04,0.5,call,10.6938
66616,224.2254,167.522,3.0,0.04,0.5,call,106.6534
66617,100.1002,240.9166,3.0,0.04,0.5,call,12.5661
66618,93.3862,155.4115,3.0,0.04,0.5,call,20.062
66619,95.4817,71.7893,3.0,0.04,0.5,call,45.2088
66620,65.094,85.3772,3.0,0.04,0.5,call,18.6081
66621,267.9763,278.5423,3.0,0.04,0.5,call,97.0871
66622,102.8932,67.0016,3.0,0.04,0.5,call,53.7357
66623,237.9412,204.3007,3.0,0.04,0.5,call,101.7866
66624,215.5115,244.458,3.0,0.04,0.5,call,71.7635
66625,213.6438,90.1607,3.0,0.04,0.5,call,140.4924
66626,265.7823,237.8308,3.0,0.04,0.5,call,109.9115
66627,139.2214,127.0987,3.0,0.04,0.5,call,56.6142
66628,271.8003,237.2512,3.0,0.04,0.5,call,114.7261
66629,128.4065,104.821,3.0,0.04,0.5,call,57.1665
66630,268.0464,91.7407,3.0,0.04,0.5,call,191.3016
66631,189.4827,80.469,3.0,0.04,0.5,call,124.265
66632,144.3435,97.8608,3.0,0.04,0.5,call,73.4263
66633,125.0137,121.211,3.0,0.04,0.5,call,48.2532
66634,234.1285,132.9976,3.0,0.04,0.5,call,132.791
66635,196.9337,111.6414,3.0,0.04,0.5,call,111.8243
66636,118.9558,121.2565,3.0,0.04,0.5,call,43.8847
66637,205.3678,255.0519,3.0,0.04,0.5,call,62.2887
66638,93.7863,167.6435,3.0,0.04,0.5,call,18.3249
66639,115.5189,256.0841,3.0,0.04,0.5,call,16.5177
66640,170.2633,264.639,3.0,0.04,0.5,call,39.8882
66641,126.5142,205.7649,3.0,0.04,0.5,call,27.9939
66642,87.7207,266.368,3.0,0.04,0.5,call,7.3657
66643,194.932,255.1593,3.0,0.04,0.5,call,55.8483
66644,249.5658,230.3522,3.0,0.04,0.5,call,100.5424
66645,162.7758,138.9803,3.0,0.04,0.5,call,69.9473
